Date,Open,High,Low,Close,Adj Close,Volume
2/21/2018,148.59,149.89,147.13,147.19,121.30,3900116
2/22/2018,147.71,148.22,146.07,146.44,120.68,4209732
2/23/2018,147.51,149.00,147.29,148.68,122.53,3405881
2/26/2018,148.96,151.89,148.67,151.61,124.94,3776374
2/27/2018,151.49,152.75,149.65,149.67,123.34,4432216
2/28/2018,150.57,151.19,148.95,148.98,122.77,3978461
3/1/2018,148.69,150.07,146.07,147.05,121.18,4225108
3/2/2018,146.07,147.95,145.20,147.70,121.72,3411111
3/5/2018,147.34,150.56,146.99,150.05,123.65,3839448
3/6/2018,150.36,150.95,148.34,148.87,122.68,3855242
3/7/2018,148.18,151.85,147.93,151.36,124.73,4819654
3/8/2018,152.01,152.55,148.25,149.34,123.07,6752558
3/9/2018,150.54,152.56,150.38,152.30,125.51,5253221
3/12/2018,152.62,153.94,151.88,153.21,126.26,5296421
3/13/2018,153.05,154.98,151.83,152.31,125.52,4378138
3/14/2018,153.13,153.61,150.80,151.17,124.58,3798863
3/15/2018,151.73,154.16,151.55,152.59,125.75,4048648
3/16/2018,153.02,154.86,152.62,153.21,126.26,9688784
3/19/2018,152.69,152.86,149.57,150.43,123.97,5734172
3/20/2018,150.59,150.98,148.46,149.33,123.06,4536188
3/21/2018,149.68,151.24,149.06,149.80,123.45,3642381
3/22/2018,148.18,148.42,145.32,145.40,119.83,4964630
3/23/2018,145.55,145.87,142.01,142.34,117.30,4645181
3/26/2018,144.56,146.90,143.67,146.63,120.83,4292679
3/27/2018,147.18,148.06,144.51,145.23,119.68,4062350
3/28/2018,145.38,147.09,145.21,145.81,120.16,3833381
3/29/2018,146.34,147.12,144.44,146.68,120.88,3577320
4/2/2018,146.60,146.63,141.90,143.47,118.23,5387318
4/3/2018,144.17,144.36,141.78,143.26,118.06,4325942
4/4/2018,141.39,147.68,140.97,147.34,121.42,5026344
4/5/2018,147.65,148.11,146.60,147.26,121.35,3331928
4/6/2018,146.71,147.18,142.96,143.95,118.63,3841853
4/9/2018,145.12,147.86,145.07,145.98,120.30,4616207
4/10/2018,148.21,149.71,147.94,148.56,122.42,3981494
4/11/2018,147.58,148.93,147.11,148.53,122.40,3458599
4/12/2018,149.86,151.99,149.78,151.12,124.54,5898812
4/13/2018,151.69,152.22,149.05,149.82,123.46,4243727
4/16/2018,151.04,152.14,150.74,150.95,124.39,4379393
4/17/2018,151.84,154.88,151.54,153.83,126.77,10677045
4/18/2018,145.45,145.92,141.74,142.25,117.23,21319258
4/19/2018,142.63,142.65,140.17,141.20,116.37,8458061
4/20/2018,141.40,141.46,138.15,138.53,114.16,8645818
4/23/2018,138.65,139.54,137.98,139.45,114.92,5560118
4/24/2018,140.07,140.82,138.17,139.16,114.68,5142659
4/25/2018,139.38,139.96,137.77,139.52,114.98,7663414
4/26/2018,140.15,140.88,139.77,140.27,115.59,4462027
4/27/2018,140.38,140.77,139.25,140.04,115.41,3352953
4/30/2018,140.40,140.90,138.59,138.59,114.21,4618613
5/1/2018,138.29,138.64,137.16,138.62,114.24,4637336
5/2/2018,138.11,138.45,135.82,136.19,112.23,5433865
5/3/2018,135.88,135.98,133.75,135.75,111.87,5249456
5/4/2018,134.89,138.00,134.11,137.58,113.38,4604701
5/7/2018,137.67,137.97,136.37,136.92,112.84,3825222
5/8/2018,136.71,137.20,135.81,136.71,112.66,5616079
5/9/2018,135.66,136.73,135.07,136.34,113.60,4389016
5/10/2018,136.85,137.98,136.72,137.90,114.90,3898024
5/11/2018,137.77,138.48,137.27,137.80,114.82,3214567
5/14/2018,138.12,138.74,137.80,137.95,114.95,3364041
5/15/2018,137.19,137.66,136.63,137.42,114.50,4277512
5/16/2018,137.38,138.65,136.97,138.27,115.21,3314460
5/17/2018,138.15,138.80,137.45,138.15,115.11,3292494
5/18/2018,138.12,138.57,137.66,137.74,114.77,2805581
5/21/2018,138.58,139.62,138.32,139.09,115.90,3027856
5/22/2018,139.12,139.77,138.62,138.71,115.58,2389064
5/23/2018,138.00,138.34,137.17,138.31,115.24,3618846
5/24/2018,138.04,138.13,136.66,137.73,114.77,3555040
5/25/2018,137.57,138.21,137.15,137.32,114.42,5140358
5/29/2018,136.26,136.61,134.04,135.01,112.50,4746330
5/30/2018,135.66,136.81,135.58,136.35,113.61,5353951
5/31/2018,136.53,136.53,134.85,135.10,112.57,7144494
6/1/2018,136.17,136.56,135.39,135.71,113.08,4034945
6/4/2018,136.04,136.87,135.93,136.75,113.95,3174924
6/5/2018,136.76,137.74,136.75,137.38,114.47,2966456
6/6/2018,137.99,138.36,137.23,138.35,115.28,3368225
6/7/2018,138.62,140.25,138.56,138.97,115.79,4515059
6/8/2018,138.62,139.99,138.02,139.71,116.42,5450183
6/11/2018,140.17,140.93,139.71,140.13,116.77,3409960
6/12/2018,140.63,141.03,140.17,140.41,117.00,2761963
6/13/2018,140.33,140.98,139.77,139.91,116.58,3104737
6/14/2018,140.20,140.52,138.71,138.81,115.67,3479310
6/15/2018,138.53,139.07,137.38,139.00,115.82,9535336
6/18/2018,137.84,138.16,136.85,138.13,115.09,4483574
6/19/2018,136.83,137.88,136.66,137.57,114.63,3647402
6/20/2018,137.88,138.16,136.15,136.36,113.62,3483075
6/21/2018,136.32,136.85,134.64,135.04,112.52,4066534
6/22/2018,135.41,135.57,134.59,135.07,112.54,5869420
6/25/2018,134.23,134.23,132.20,132.69,110.56,9348207
6/26/2018,133.23,133.70,132.25,132.96,110.79,4329917
6/27/2018,132.99,133.63,131.41,131.43,109.52,4290483
6/28/2018,132.03,134.36,131.88,133.88,111.56,4731790
6/29/2018,134.15,135.14,133.47,133.56,111.29,3880765
7/2/2018,132.20,134.05,132.12,133.71,111.41,3562048
7/3/2018,134.46,134.74,133.24,133.43,111.18,2053507
7/5/2018,134.30,135.21,133.78,135.21,112.66,3916956
7/6/2018,135.31,136.65,134.96,136.21,113.50,2980054
7/9/2018,136.32,138.36,136.20,138.04,115.02,4084316
7/10/2018,138.15,139.19,137.92,138.35,115.28,3950742
7/11/2018,137.67,139.76,137.67,138.57,115.46,3688824
7/12/2018,139.44,140.37,139.33,140.01,116.66,3262997
7/13/2018,140.01,140.52,139.39,139.48,116.22,3203480
7/16/2018,139.26,139.38,137.87,139.06,115.87,3628365
7/17/2018,138.38,138.62,137.04,137.18,114.30,5331148
7/18/2018,137.20,138.43,136.46,138.16,115.12,7254324
7/19/2018,141.35,143.92,140.77,142.68,118.88,15329967
7/20/2018,142.05,142.31,139.83,139.91,116.58,6709672
7/23/2018,139.91,140.25,138.63,139.29,116.06,4077203
7/24/2018,140.25,140.57,139.50,139.94,116.61,4070614
7/25/2018,139.59,140.20,139.10,140.17,116.80,3797921
7/26/2018,140.95,142.71,140.18,140.26,116.87,4997788
7/27/2018,140.43,140.67,138.30,138.77,115.63,3921768
7/30/2018,138.43,139.81,138.33,139.09,115.90,3774177
7/31/2018,139.33,139.39,137.82,138.56,115.45,5726013
8/1/2018,138.39,138.80,137.04,137.19,114.31,3544266
8/2/2018,136.58,137.06,136.07,136.67,113.88,4018104
8/3/2018,136.94,141.41,136.71,141.20,117.66,8424066
8/6/2018,140.49,140.73,139.17,139.61,116.33,4093730
8/7/2018,140.20,141.15,139.91,140.54,117.11,3670205
8/8/2018,140.85,140.95,139.81,140.43,117.01,3745831
8/9/2018,139.13,139.52,138.37,138.40,116.57,3235801
8/10/2018,138.15,138.69,137.55,138.13,116.34,3141243
8/13/2018,137.81,137.95,136.26,136.43,114.91,2989991
8/14/2018,136.71,137.50,136.64,137.06,115.43,2991560
8/15/2018,136.28,137.67,135.76,137.58,115.88,4436609
8/16/2018,138.02,139.27,138.02,138.95,117.03,5492232
8/17/2018,138.42,139.95,138.33,139.64,117.61,2801816
8/20/2018,139.93,140.69,139.72,140.07,117.97,2614686
8/21/2018,140.54,140.65,139.47,139.55,117.54,3249817
8/22/2018,139.59,139.73,138.80,138.85,116.95,2498894
8/23/2018,138.66,139.12,138.38,138.98,117.05,2322538
8/24/2018,139.06,139.67,138.50,139.62,117.59,2904324
8/27/2018,140.48,141.13,140.08,140.24,118.12,3652214
8/28/2018,140.49,140.53,139.76,140.14,118.04,2568244
8/29/2018,140.41,141.42,140.15,141.05,118.80,3298875
8/30/2018,140.56,140.82,138.86,139.51,117.50,3494058
8/31/2018,139.31,140.33,139.14,140.04,117.95,3648971
9/4/2018,139.56,139.76,138.44,139.27,117.30,3479205
9/5/2018,138.80,140.30,138.67,140.21,118.09,3270319
9/6/2018,140.42,141.17,139.14,139.95,117.87,4444245
9/7/2018,139.52,140.06,138.74,139.05,117.12,4908983
9/10/2018,140.15,140.82,139.16,139.24,117.28,3784742
9/11/2018,139.58,140.53,138.86,140.05,117.95,3529936
9/12/2018,139.93,141.47,139.61,140.12,118.02,4714008
9/13/2018,140.87,142.45,140.65,142.40,119.94,5592439
9/14/2018,142.30,142.73,141.28,141.81,119.44,3610897
9/17/2018,141.91,142.51,141.27,141.43,119.12,3715287
9/18/2018,141.26,142.44,140.98,142.03,119.62,3796352
9/19/2018,142.09,143.37,141.71,142.50,120.02,4441525
9/20/2018,143.00,144.72,142.87,144.50,121.71,6226001
9/21/2018,144.82,145.89,144.11,144.69,121.87,20865085
9/24/2018,144.46,144.55,142.89,143.43,120.81,4461190
9/25/2018,143.32,143.80,141.84,142.36,119.90,4599785
9/26/2018,145.70,146.61,144.68,144.94,122.08,7742387
9/27/2018,145.33,145.69,144.51,144.84,121.99,3637570
9/28/2018,144.51,144.96,144.16,144.56,121.76,3457867
10/1/2018,145.04,146.67,145.04,146.27,123.20,3930240
10/2/2018,146.26,147.07,145.79,146.99,123.80,3169275
10/3/2018,147.23,147.57,146.08,146.48,123.37,3467804
10/4/2018,145.02,146.08,143.75,144.66,121.84,4432843
10/5/2018,144.26,145.11,141.37,142.48,120.00,4813901
10/8/2018,141.97,142.51,140.71,141.86,119.48,3388308
10/9/2018,141.57,141.84,140.47,140.76,118.56,3809950
10/10/2018,141.01,141.20,136.23,136.41,114.90,5802894
10/11/2018,136.35,137.85,132.68,132.91,111.94,9111183
10/12/2018,134.91,135.32,132.96,134.66,113.41,6865316
10/15/2018,134.21,136.00,133.98,134.92,113.64,5193913
10/16/2018,136.64,139.05,135.35,138.74,116.85,9095493
10/17/2018,129.91,131.12,127.55,128.15,107.94,20359344
10/18/2018,126.89,127.53,124.32,124.81,105.12,10472238
10/19/2018,124.90,126.09,122.33,123.42,103.95,8150014
10/22/2018,123.88,124.70,122.75,124.30,104.69,5982597
10/23/2018,123.35,126.10,122.76,125.44,105.65,6760926
10/24/2018,125.40,125.90,121.41,121.62,102.43,5972974
10/25/2018,121.65,122.17,119.64,120.89,101.82,10778298
10/26/2018,119.70,120.25,118.27,119.30,100.48,9170282
10/29/2018,114.09,118.50,113.10,114.38,96.34,21391118
10/30/2018,115.18,116.16,110.09,110.33,92.92,22445696
10/31/2018,111.37,111.38,109.07,110.35,92.95,22640670
11/1/2018,110.42,111.85,110.05,111.69,94.07,14253528
11/2/2018,112.34,112.57,109.50,110.58,93.14,11079964
11/5/2018,110.99,115.46,110.90,114.78,96.67,9565252
11/6/2018,115.39,118.37,115.02,117.71,99.14,10038880
11/7/2018,118.35,119.56,116.95,119.35,100.52,12952304
11/8/2018,117.27,118.93,117.24,117.95,100.61,10874634
11/9/2018,118.17,119.09,116.60,118.11,100.74,7282043
11/12/2018,118.07,118.14,115.34,115.58,98.59,5626539
11/13/2018,115.86,116.87,114.63,115.53,98.54,4272282
11/14/2018,115.78,116.57,114.50,114.91,98.02,4981366
11/15/2018,114.40,116.10,114.25,116.10,99.03,5447463
11/16/2018,115.57,116.49,115.24,116.22,99.14,4263810
11/19/2018,116.28,116.81,114.50,115.02,98.11,4321235
11/20/2018,113.28,114.24,111.57,112.05,95.57,6520555
11/21/2018,112.44,114.25,112.23,113.36,96.69,5581247
11/23/2018,112.90,113.14,111.77,112.04,95.56,2442096
11/26/2018,113.16,114.96,112.87,114.30,97.50,5241611
11/27/2018,113.17,114.76,113.16,114.75,97.88,5129375
11/28/2018,115.69,117.68,114.93,117.59,100.30,5339307
11/29/2018,117.06,117.71,116.06,116.14,99.06,5439305
11/30/2018,116.31,119.21,116.14,118.80,101.34,7585174
12/3/2018,120.14,121.02,118.89,119.80,102.19,6115334
12/4/2018,119.02,119.43,115.99,116.25,99.16,6276732
12/6/2018,114.46,118.46,114.05,118.46,101.04,7257148
12/7/2018,118.45,118.59,113.64,114.09,97.32,7342502
12/10/2018,114.47,116.33,113.31,115.80,98.78,6850777
12/11/2018,117.83,118.37,114.72,115.57,98.58,5275083
12/12/2018,117.12,117.48,115.68,115.83,98.80,3724283
12/13/2018,115.93,116.43,114.89,115.42,98.45,4177306
12/14/2018,114.24,115.78,114.19,114.63,97.77,4763693
12/17/2018,113.83,114.51,110.01,110.99,94.68,7713727
12/18/2018,111.76,113.03,110.92,111.52,95.12,6579549
12/19/2018,112.00,114.98,110.87,111.31,94.94,7300871
12/20/2018,110.61,111.33,106.79,108.05,92.16,8843302
12/21/2018,107.55,110.21,105.58,106.06,90.47,10864279
12/24/2018,105.07,106.12,102.77,102.84,87.72,3997184
12/26/2018,103.25,106.49,101.28,106.49,90.83,6951507
12/27/2018,105.15,108.78,104.66,108.78,92.78,6323698
12/28/2018,109.20,109.75,107.55,108.06,92.17,5352905
12/31/2018,108.35,109.32,107.48,108.67,92.69,5212009
1/2/2019,107.08,110.88,106.78,110.14,93.95,4434935
1/3/2019,109.49,109.83,107.73,107.94,92.07,4546648
1/4/2019,109.86,112.32,109.41,112.16,95.67,4683779
1/7/2019,112.33,113.60,111.54,112.95,96.35,3923755
1/8/2019,114.40,115.27,113.75,114.56,97.72,4982726
1/9/2019,115.59,116.06,114.60,115.38,98.42,3800850
1/10/2019,114.80,116.50,114.67,116.43,99.32,4089860
1/11/2019,116.23,116.27,114.91,116.12,99.05,3893630
1/14/2019,115.21,115.34,114.49,115.10,98.17,5469220
1/15/2019,115.64,116.57,115.51,116.38,99.27,3668845
1/16/2019,116.23,116.63,115.52,116.27,99.18,4017791
1/17/2019,115.26,117.03,115.25,116.82,99.64,5261275
1/18/2019,117.85,119.24,117.31,118.37,100.97,6284891
1/22/2019,117.88,118.36,116.20,117.13,99.91,10514810
1/23/2019,125.59,129.06,124.58,127.05,108.37,23078630
1/24/2019,126.80,127.35,125.65,126.70,108.07,6613753
1/25/2019,127.03,128.53,126.61,128.08,109.25,5969940
1/28/2019,127.25,128.88,126.75,128.37,109.49,5604154
1/29/2019,128.38,129.46,127.72,128.42,109.54,5268807
1/30/2019,128.11,129.09,127.39,128.47,109.58,4707941
1/31/2019,128.54,128.80,127.86,128.51,109.61,5108664
2/1/2019,129.03,129.25,127.49,128.20,109.35,3981076
2/4/2019,128.13,129.25,127.14,129.24,110.24,4149064
2/5/2019,129.33,129.85,128.99,129.59,110.54,5647249
2/6/2019,129.27,130.64,129.23,130.33,111.16,5104166
2/7/2019,127.68,128.56,126.31,127.33,109.88,4580852
2/8/2019,126.52,127.83,126.38,127.83,110.31,3399291
2/11/2019,128.38,129.21,128.02,128.10,110.54,3237475
2/12/2019,129.21,130.21,128.93,130.07,112.24,3469791
2/13/2019,130.90,131.85,130.41,131.47,113.45,4448638
2/14/2019,131.14,131.55,130.22,130.48,112.59,2917712
2/15/2019,131.53,132.11,131.35,131.96,113.87,4020929
2/19/2019,131.75,132.60,131.32,132.60,114.42,3541442
2/20/2019,132.66,133.12,131.19,131.93,113.85,3976892
2/21/2019,131.76,132.27,131.31,131.78,113.71,3072416
2/22/2019,132.63,133.25,132.34,133.13,114.88,3256930
2/25/2019,133.84,134.29,133.19,133.33,115.05,3341133
2/26/2019,133.53,134.31,133.34,133.58,115.26,3201178
2/27/2019,133.13,133.43,132.31,133.05,114.81,2647321
2/28/2019,132.67,132.94,131.66,132.06,113.95,3616859
3/1/2019,133.18,133.88,132.54,133.08,114.84,3169380
3/4/2019,133.83,133.92,131.14,132.34,114.20,3563617
3/5/2019,132.28,132.64,131.51,131.82,113.75,4445814
3/6/2019,132.05,132.30,130.71,130.96,113.00,2895642
3/7/2019,130.60,130.87,128.71,129.41,111.67,4559305
3/8/2019,128.31,129.29,127.71,129.15,111.44,3947186
3/11/2019,130.05,131.67,129.87,131.65,113.61,4120508
3/12/2019,132.43,133.56,131.80,132.20,114.08,4136616
3/13/2019,131.98,133.19,131.79,132.47,114.31,3319167
3/14/2019,132.42,132.83,131.99,132.69,114.50,2864576
3/15/2019,133.24,134.16,133.11,133.30,115.02,7482770
3/18/2019,133.68,134.20,132.62,134.04,115.67,3418851
3/19/2019,134.76,135.47,133.84,134.31,115.90,3642486
3/20/2019,134.35,134.51,132.87,133.46,115.17,3817377
3/21/2019,132.98,135.87,132.77,135.22,116.68,3771248
3/22/2019,134.77,135.22,132.79,133.32,115.04,4055551
3/25/2019,132.94,133.76,132.27,133.06,114.82,2970431
3/26/2019,133.78,134.82,133.29,134.05,115.68,2671170
3/27/2019,134.24,134.31,132.31,133.12,114.87,3240717
3/28/2019,133.76,134.26,132.98,133.77,115.43,2786439
3/29/2019,134.32,135.01,133.99,134.89,116.40,3244064
4/1/2019,135.29,137.10,135.29,137.00,118.22,4167578
4/2/2019,137.05,137.62,136.33,136.71,117.97,2515421
4/3/2019,137.33,137.88,136.72,137.31,118.49,2804535
4/4/2019,137.30,137.80,136.27,136.50,117.79,2898571
4/5/2019,136.99,137.19,136.20,136.98,118.20,2857463
4/8/2019,136.73,137.11,136.59,137.08,118.29,2215637
4/9/2019,136.39,136.66,135.60,135.86,117.24,3178271
4/10/2019,135.95,137.19,135.74,136.73,117.99,2801188
4/11/2019,137.48,137.77,136.74,137.46,118.61,3077332
4/12/2019,137.92,138.09,137.38,138.00,119.08,3032249
4/15/2019,138.05,138.11,136.97,137.57,118.71,3768947
4/16/2019,138.05,139.00,137.69,138.76,119.74,6591578
4/17/2019,131.33,135.74,130.27,132.99,114.76,13101882
4/18/2019,132.89,134.31,132.60,134.16,115.77,5188160
4/22/2019,133.29,134.38,132.39,132.78,114.58,4700724
4/23/2019,133.03,134.72,132.83,134.26,115.86,4667461
4/24/2019,134.42,135.10,133.63,133.80,115.45,2902545
4/25/2019,133.56,133.60,131.65,132.53,114.36,3043965
4/26/2019,133.21,133.74,132.71,133.31,115.03,2426511
4/29/2019,133.03,133.49,132.71,132.93,114.71,3094382
4/30/2019,132.99,134.26,132.58,134.10,115.72,4852185
5/1/2019,134.37,135.57,134.01,134.38,115.96,3194170
5/2/2019,134.32,135.07,133.28,133.45,115.16,3704304
5/3/2019,133.56,134.80,133.49,134.08,115.70,2698575
5/6/2019,132.22,134.50,131.84,134.21,115.81,2921792
5/7/2019,133.03,133.37,130.20,131.59,113.55,4944233
5/8/2019,131.71,132.60,131.10,131.93,113.85,3994569
5/9/2019,128.96,129.62,127.18,129.39,112.98,4385564
5/10/2019,128.95,129.78,126.60,129.37,112.96,4160570
5/13/2019,127.42,127.70,125.20,125.64,109.70,5186068
5/14/2019,126.02,128.41,125.89,127.45,111.28,3431298
5/15/2019,126.76,128.67,126.55,128.49,112.19,2668346
5/16/2019,128.81,130.12,128.72,129.90,113.43,3156096
5/17/2019,128.76,129.46,128.05,128.41,112.13,2739579
5/20/2019,127.66,129.47,127.08,129.18,112.79,3414667
5/21/2019,130.13,131.03,129.82,130.45,113.90,2618661
5/22/2019,130.02,130.74,129.74,130.35,113.82,1934891
5/23/2019,129.19,129.19,124.70,126.57,110.51,5589196
5/24/2019,127.66,128.35,125.80,126.46,110.42,2715521
5/28/2019,126.32,126.81,124.54,124.72,108.90,5134605
5/29/2019,124.28,124.55,122.68,123.99,108.26,3848234
5/30/2019,124.03,124.25,123.26,123.87,108.16,2868027
5/31/2019,122.79,122.79,121.27,121.41,106.01,3702108
6/3/2019,121.51,122.91,121.47,122.63,107.08,4463177
6/4/2019,123.86,126.90,123.41,126.85,110.76,4093521
6/5/2019,127.51,127.73,124.73,125.71,109.76,3306720
6/6/2019,126.38,126.82,125.14,126.41,110.37,2403917
6/7/2019,126.64,128.80,126.40,127.45,111.28,2670856
6/10/2019,128.47,129.40,128.02,128.81,112.48,3045220
6/11/2019,129.37,130.46,129.11,129.97,113.49,3564036
6/12/2019,129.60,129.96,128.50,128.94,112.58,2358416
6/13/2019,129.19,130.28,129.15,129.79,113.33,3091244
6/14/2019,129.48,129.90,128.52,129.21,112.82,2294192
6/17/2019,129.44,130.05,128.78,129.02,112.65,2295029
6/18/2019,129.25,131.16,129.25,130.38,113.85,3048776
6/19/2019,130.43,132.28,130.25,131.05,114.43,2491990
6/20/2019,132.82,133.40,132.12,132.74,115.91,3212266
6/21/2019,132.35,133.40,132.30,133.08,116.20,5531980
6/24/2019,133.08,133.99,132.93,133.22,116.32,2286556
6/25/2019,133.33,133.41,132.06,132.28,115.50,2930055
6/26/2019,132.76,133.54,132.32,132.43,115.63,2389692
6/27/2019,132.62,133.17,131.88,132.43,115.63,2248691
6/28/2019,132.48,133.02,131.78,131.84,115.11,6436979
7/1/2019,133.46,135.27,133.15,133.73,116.77,3533074
7/2/2019,133.60,134.25,133.34,134.05,117.05,2520546
7/3/2019,134.53,135.58,134.25,135.32,118.15,2019198
7/5/2019,134.67,135.27,133.76,135.16,118.02,2232896
7/8/2019,134.85,135.08,134.10,134.39,117.34,2505484
7/9/2019,134.43,134.79,133.01,133.20,116.31,3519999
7/10/2019,133.84,135.67,133.64,134.29,117.26,2629539
7/11/2019,134.60,135.35,134.13,135.03,117.90,2231013
7/12/2019,135.68,136.63,135.43,136.46,119.15,2914365
7/15/2019,136.61,137.20,135.87,137.02,119.64,2477242
7/16/2019,136.87,137.71,136.73,137.22,119.81,3634536
7/17/2019,137.29,137.48,135.71,136.78,119.43,6343258
7/18/2019,136.23,143.70,135.95,143.05,124.91,13276460
7/19/2019,143.37,144.91,142.97,143.10,124.95,7626072
7/22/2019,143.56,145.26,143.12,143.15,125.00,4280860
7/23/2019,143.95,144.09,141.85,143.77,125.53,3914341
7/24/2019,143.52,144.79,142.64,143.43,125.24,3088210
7/25/2019,143.23,144.00,142.07,143.78,125.54,3244797
7/26/2019,144.36,144.75,143.50,144.70,126.35,3037898
7/29/2019,144.46,144.82,143.71,144.24,125.95,2170973
7/30/2019,143.40,143.79,142.66,143.18,125.02,2753804
7/31/2019,143.12,143.58,139.95,141.72,123.75,3894153
8/1/2019,142.35,146.10,141.97,143.71,125.48,6635824
8/2/2019,142.48,146.22,139.19,140.77,122.92,8474378
8/5/2019,138.60,138.72,133.03,134.57,117.50,7442185
8/6/2019,135.78,136.20,133.18,134.54,117.48,5303952
8/7/2019,132.64,133.44,130.41,132.99,116.12,6204767
8/8/2019,132.36,134.24,131.70,133.94,118.33,5503111
8/9/2019,133.15,133.18,129.40,130.14,114.98,5485852
8/12/2019,129.69,129.89,127.32,127.79,112.90,4271759
8/13/2019,127.92,130.56,126.97,129.82,114.69,4730117
8/14/2019,128.02,128.26,125.22,125.48,110.85,5349453
8/15/2019,125.45,126.55,124.52,126.12,111.42,3910889
8/16/2019,127.19,128.67,127.10,127.88,112.97,3150552
8/19/2019,128.95,130.33,128.95,129.10,114.05,3310695
8/20/2019,129.29,129.33,126.97,127.15,112.33,3157456
8/21/2019,129.02,129.96,127.92,128.35,113.39,2934762
8/22/2019,128.77,129.71,127.93,128.41,113.45,2818865
8/23/2019,127.75,128.36,123.16,123.87,109.43,5040046
8/26/2019,125.29,125.53,123.48,124.27,109.79,2964259
8/27/2019,125.43,125.91,124.58,125.40,110.79,4945488
8/28/2019,124.70,127.05,124.32,126.92,112.13,2838426
8/29/2019,128.28,129.72,128.15,128.95,113.92,3108503
8/30/2019,129.62,130.09,128.45,129.57,114.47,3096788
9/3/2019,128.92,128.97,127.47,128.20,113.26,2957983
9/4/2019,129.74,130.43,129.21,130.33,115.14,2351303
9/5/2019,132.22,135.47,131.98,134.77,119.06,5242134
9/6/2019,135.30,135.31,134.28,134.39,118.73,2695333
9/9/2019,134.41,136.73,134.28,136.33,120.44,4421024
9/10/2019,136.71,139.06,136.67,138.67,122.51,5208766
9/11/2019,138.48,138.74,136.43,137.28,121.28,4047706
9/12/2019,137.70,137.71,135.64,137.30,121.30,2620648
9/13/2019,137.97,138.29,136.96,137.35,121.34,2308104
9/16/2019,136.29,137.32,136.01,136.21,120.34,2017211
9/17/2019,136.21,136.21,134.47,135.95,120.10,3068127
9/18/2019,135.80,136.04,134.33,135.97,120.12,2074846
9/19/2019,136.20,138.65,136.19,136.68,120.75,3232035
9/20/2019,136.95,137.50,135.58,135.64,119.83,5432296
9/23/2019,134.98,135.97,134.38,135.82,119.99,1901523
9/24/2019,136.23,136.61,134.87,135.45,119.66,3380254
9/25/2019,135.51,137.31,134.67,136.86,120.91,2642928
9/26/2019,136.87,137.55,135.19,137.24,121.24,2416051
9/27/2019,138.06,138.71,136.12,136.94,120.98,2465213
9/30/2019,137.41,140.12,137.41,139.02,122.82,4171866
10/1/2019,139.19,140.87,137.23,137.34,121.34,3096997
10/2/2019,135.94,136.01,134.39,135.46,119.67,3494477
10/3/2019,135.39,135.82,133.06,135.77,119.95,3063525
10/4/2019,135.81,136.77,134.83,136.70,120.77,2524626
10/7/2019,136.00,136.42,135.01,135.07,119.33,2538119
10/8/2019,134.07,134.29,132.17,132.29,116.88,3373768
10/9/2019,133.62,134.16,132.69,133.53,117.97,2741357
10/10/2019,133.62,135.54,133.42,134.92,119.20,2713010
10/11/2019,136.49,138.15,136.34,136.48,120.58,3134653
10/14/2019,136.05,136.17,135.11,135.79,119.97,2415737
10/15/2019,136.27,137.40,135.57,136.71,120.78,3164673
10/16/2019,136.22,136.66,135.17,135.86,120.03,5577900
10/17/2019,129.06,130.02,127.07,128.36,113.40,16484751
10/18/2019,128.32,128.58,126.43,128.19,113.25,7507665
10/21/2019,126.78,127.25,125.14,126.75,111.98,6596181
10/22/2019,126.72,128.15,125.82,128.07,113.14,4353034
10/23/2019,127.65,128.65,126.86,128.47,113.50,3777001
10/24/2019,128.90,129.13,127.44,128.17,113.24,2718031
10/25/2019,128.22,129.95,128.20,129.48,114.39,2697739
10/28/2019,130.02,130.62,129.49,129.99,114.84,3374501
10/29/2019,129.46,129.61,127.57,127.93,113.02,4352092
10/30/2019,127.94,129.33,127.34,129.30,114.23,2356638
10/31/2019,129.17,129.30,127.37,127.85,112.95,3569057
11/1/2019,128.59,129.60,128.19,129.57,114.47,3231931
11/4/2019,130.25,131.68,130.24,131.62,116.28,3488828
11/5/2019,131.74,132.66,131.58,131.83,116.46,3153690
11/6/2019,131.93,132.68,131.50,132.68,117.21,4683256
11/7/2019,131.81,133.02,131.53,131.63,117.67,4261195
11/8/2019,131.53,131.56,130.17,131.56,117.60,2383206
11/11/2019,131.17,131.17,129.06,129.51,115.77,2686128
11/12/2019,129.89,130.65,129.08,129.63,115.87,3186639
11/13/2019,129.44,129.62,127.96,128.57,114.92,3052646
11/14/2019,128.23,128.42,127.47,128.11,114.51,4425940
11/15/2019,128.48,129.18,128.14,128.49,114.85,3412575
11/18/2019,128.39,128.57,127.37,128.40,114.78,3358078
11/19/2019,128.95,129.43,128.55,128.60,114.96,3132770
11/20/2019,128.16,128.55,126.91,127.34,113.83,4328557
11/21/2019,127.53,128.27,127.13,127.95,114.38,3499184
11/22/2019,128.29,128.73,127.72,128.43,114.80,3449185
11/25/2019,128.56,130.02,128.44,129.99,116.20,2709245
11/26/2019,130.16,130.16,128.84,129.15,115.44,3967687
11/27/2019,129.40,129.74,127.74,127.89,114.32,3431821
11/29/2019,127.72,128.60,127.18,128.54,114.90,1909264
12/2/2019,128.54,128.59,126.65,127.07,113.58,3208187
12/3/2019,126.20,126.62,124.94,126.31,112.91,3810055
